yelp_id,name,rating,category_name,distance_station,latitude,longitude,city_bikes_id,category
iid0VenH7rIp3AWuyQAAHw,Saku,4.4,"[{'alias': 'japanese', 'title': 'Japanese'}]",751.2642226394074,49.289223,-123.132266,34,japanese
3IxvxZAETdX_eLALwjdfQA,P2b Bistro & Bar,3.5,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",132.46867983335608,49.28841000364549,-123.1204978956859,34,newcanadian
2L1qgW7SlsvmEs5wzAaM0w,Riley's Fish & Steak,4.1,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'steak', 'title': 'Steakhouses'}]",523.5033872138578,49.287641996861865,-123.1151089,34,seafood
OHMv-_cc0kmRCWV3kM44Bg,Kosoo,4.3,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",531.1284151602965,49.28494,-123.12592,34,korean
jMz_y_-cWMfiZF7Q5snE6Q,Ramen Danbo,4.4,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",537.2373058525561,49.2874959131639,-123.128934167326,34,ramen
MELmrubCowx8e3G68WTqgQ,Maruhachi Ra-men,4.4,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",844.7530649528246,49.2905691,-123.1333951,34,ramen
_4R46MNkwx9MeOyt0YfNxA,Chambar,4.2,"[{'alias': 'belgian', 'title': 'Belgian'}]",1326.1148706525585,49.2801460007961,-123.109925328073,34,belgian
rcLuoOWx3QHVRmGtrPt38A,Sura Korean Cuisine,4.1,"[{'alias': 'korean', 'title': 'Korean'}]",710.0692795730697,49.2888601838143,-123.131742169312,34,korean
LjdbthVdtLYKSi7iVAFl0g,Jam Cafe on Beatty,4.4,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1330.5252161249418,49.2802586,-123.1096376,34,breakfast_brunch
11DWf_QsuFIVaH26jEorow,Kamei Royale Japanese Restaurant,3.6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",270.46483092699657,49.28736,-123.11887,34,japanese
R0Oo9LRcrHQmK_a-iFTiMw,Horin Tonkotsu Ramen ,4.2,"[{'alias': 'ramen', 'title': 'Ramen'}]",521.4143195260262,49.28617,-123.12749,34,ramen
W2WQDWey3ycXfRdfDShuAA,ARC Restaurant,4.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",630.9039682727182,49.2872868,-123.1137298,34,newcanadian
sDmD24fm6R7GVSf4Jn5vdg,Alouette Bistro,4.3,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",502.14988769467504,49.2853,-123.11829,34,french
DJplkq9x17wm2V4vIT4brg,Boulevard,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'lounges', 'title': 'Lounges'}]",725.832865398476,49.2827182,-123.123884,34,seafood
cY7rImCLGK1PPNcivk3ofw,Gotham Steakhouse & Bar,4.1,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",820.1461918954482,49.28290359590047,-123.115883832301,34,steak
ai3DojYIZ8UQqBUFLSNdQg,Black & Blue,3.5,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",511.8951785584562,49.2845587688053,-123.122869190308,34,steak
VPqWLp9kMiZEbctCebIZUA,Medina Cafe,4.2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",1029.2286896010105,49.2804429972571,-123.117036269849,34,breakfast_brunch
nV-MkqGnkH1fyxuVCs5Jpw,JOEY Burrard,4.1,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}]",731.8118857857805,49.28259066168153,-123.12317650349448,34,newcanadian
SIdbZcE5gp63UjRN8tLr0g,The Red Accordion,4.7,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",722.2615049246903,49.29025,-123.131768,34,cocktailbars
0oGCF9xsvKe1vS6Sm3o3VQ,Kokoro Tokyo Mazesoba,4.1,"[{'alias': 'japanese', 'title': 'Japanese'}]",808.1105028373318,49.2833927,-123.115078,34,japanese
JgSGpSMHbGecAXs_o1rE_g,Dinesty Dumpling House,3.9,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'dumplings', 'title': 'Dumplings'}]",921.0272473077017,49.2908176,-123.1343912,34,chinese
IKWsLkiJLA4YwiIoxnaZaQ,Nuba in Gastown,4.1,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",1139.3222671889578,49.2827625062516,-123.109646101134,34,mediterranean
iMtUsHOqitE6Aau59K_XRg,Sushi Jin,4.6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",136.66188055062526,49.2795794102629,-123.123817518353,37,japanese
GSg5v3ZJxmMPrlAXqat8tA,Le Crocodile Restaurant,4.3,"[{'alias': 'french', 'title': 'French'}]",215.23750407794674,49.2825393,-123.1252052,37,french
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bars', 'title': 'Bars'}]",32.53812846566121,49.2808844,-123.1246278,37,japanese
S-wgeQmV5v4g4wti05zUlQ,Tendon Kohaku,4.3,"[{'alias': 'japanese', 'title': 'Japanese'}]",225.1433016282835,49.28107123873706,-123.12179426645872,37,japanese
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,4.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",69.01571612251635,49.28031,-123.12467,37,japanese
w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,4.2,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",222.8828643707278,49.27968,-123.12763,37,comfortfood
DJplkq9x17wm2V4vIT4brg,Boulevard,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'lounges', 'title': 'Lounges'}]",242.987099952641,49.2827182,-123.123884,37,seafood
AEyYLMPjnFWybOmD81pufg,The Mexican Antojitos Y Cantina,4.3,"[{'alias': 'mexican', 'title': 'Mexican'}]",211.8463916402675,49.2787726,-123.1240268,37,mexican
PPAT6YnBJaJ0B3TpaPN-VQ,Haraheri,3.6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",70.14210158895996,49.280074,-123.125225,37,japanese
nV-MkqGnkH1fyxuVCs5Jpw,JOEY Burrard,4.1,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}]",249.45710400497953,49.28259066168153,-123.12317650349448,37,newcanadian
2vXKCM4qvVhCiYuCjOSMEw,Bacchus Restaurant & Lounge,4.1,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",243.94572194192793,49.28232,-123.12281,37,lounges
WAoOGyNniFmpksKjPysagQ,Fat Mao Noodles,4.4,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}]",168.84905068615004,49.27982129999999,-123.1267997,37,noodles
gt1BSfVFvzI-qHdJ3LUZug,Blue Water Cafe,4.4,"[{'alias': 'seafood', 'title': 'Seafood'}]",557.7855926257974,49.2761945,-123.1209935,37,seafood
XFVGGq47_5mUM9QQsRO8nA,Guu Original Thurlow,4.1,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",377.3864798662582,49.2839786648396,-123.125567978574,37,japanese
4EV_ZcQmjAmP3pmO-_nb2A,Miku,4.4,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",1103.921080980702,49.28691298612272,-123.11304877258942,37,japanese
g-WSOodoG-L81DFYWM0FMQ,Italian Kitchen,3.7,"[{'alias': 'italian', 'title': 'Italian'}]",233.7330841969079,49.2825685,-123.1236112,37,italian
2cXOMeyBCx4JFgs5-CJQdQ,Joe Fortes Seafood & Chop House,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",480.4460574557547,49.28493,-123.12473,37,seafood
4AwQC6EJCChfhKV6jTYhkw,Burger Crush,4.3,"[{'alias': 'burgers', 'title': 'Burgers'}]",133.89456540698737,49.27977707759172,-123.12350184856516,37,burgers
NdEPf2Ls5Ql3_nkwjqKvXA,The Flying Pig,4.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",652.5620076007824,49.27501,-123.122,37,newcanadian
d8Ft7RlTYeR1v4owVyK6Dg,Pacifico Pizzeria & Ristorante,3.5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",144.18769420498006,49.281796224692,-123.123983242799,37,pizza
2rME5YVpz8HlUXmEXuR-ew,The Templeton,3.8,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",238.3295881749145,49.278481,-123.12461074049284,37,breakfast_brunch
DBaxxVNg13ng0_MfosTMJw,Earls Kitchen + Bar,3.7,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",130.815202675262,49.28153637059821,-123.12368905939982,37,newcanadian
8JZ0c6hYsmzr4d-89hEuwQ,The Pawn Shop YVR,4.2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",276.35062149402717,49.2781054,-123.1252051,37,desserts
wHTXCWVsx2PYPT21JV-HeQ,Lupo,4.3,"[{'alias': 'italian', 'title': 'Italian'}]",607.5347385038706,49.27823,-123.1174,37,italian
Tty7XQtzwMMIOp9YuWUABg,Relish Gastropub and Bar,3.4,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",70.14210158895996,49.2802714,-123.1248883,37,gastropubs
70D_rxm388HaD2qMTB59xw,Hawksworth Restaurant,4.1,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",513.1221730387136,49.2833971,-123.1191704,37,newcanadian
htvl5L_V-zKN0UvUgP60PQ,Robba da Matti,4.2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",652.48437699481,49.2753397,-123.1208967,37,italian
RckRmOcX7OtMUDC40Cz3lg,Hello Nori ,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",561.3994572977507,49.28559747478766,-123.1261163,37,japanese
L4jCuG3S-6kY0FVAyjiLNQ,Nero Waffles,4.4,"[{'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",323.38642793129713,49.27834403099929,-123.122044653573,37,waffles
BUFt4lRzuOWUmqHBtv7AmQ,Zefferelli's,4.2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",498.1519559517791,49.28504,-123.1261,37,italian
A8ab1QjPyC10m9NAKQkliA,Fritz European Fry House,4.2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}, {'alias': 'modern_european', 'title': 'Modern European'}]",391.70073877099793,49.2772045,-123.1265253,37,hotdogs
Ufhxnrt_OJu4jHfVTP3aRQ,Fanny Bay Oyster Bar & Shellfish Market,4.4,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",808.762971430986,49.2787525,-123.1138689,37,seafood
VPqWLp9kMiZEbctCebIZUA,Medina Cafe,4.2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",564.9637749085737,49.2804429972571,-123.117036269849,37,breakfast_brunch
XjycuK4Comu_agn_8PtpeA,Zubu,3.9,"[{'alias': 'ramen', 'title': 'Ramen'}]",184.46210130962035,49.28200687636412,-123.12342465140536,37,ramen
LCQNNtLbY7Sa5zQI4nZPfg,Hy's Steakhouse & Cocktail Bar,4.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",599.6586056123577,49.28468,-123.11927,37,steak
0jl_GNZrf0PUXnbUH797jw,Cavo Bar and Kitchen,3.6,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",234.90468725588045,49.2801605,-123.1216592,37,bars
vdQbDQHPq_nA30ngxEgMJg,Tutto,4.3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",490.51221336975493,49.2784091,-123.1187139,37,italian
0BvstbA_zaIfe6fwtMm-Ow,CinCin Ristorante + Bar,4.1,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",534.7206200017501,49.28516,-123.1263,37,italian
KXCXaF5qimmtKKqnPc_LQA,Thierry,4.0,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",492.51121778402273,49.2848818,-123.1228949,37,cakeshop
t-soDjOlN6XkySHBdhRkKA,Forage,4.1,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",776.3659163156857,49.28707,-123.12925,37,newcanadian
xYDUAD4JGLVnQUB2i8njBA,Rodney's Oyster House,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",709.2836970860415,49.274326,-123.123131,37,seafood
llNNXlgvJg8NEVdEHK503A,Mean Poutine,3.9,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",167.88402380709422,49.2794438014385,-123.123368918896,37,hotdog
pdpIttgbYMkQ22_sjcaXLw,The Refinery,3.9,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",278.1310612411028,49.2781499,-123.12529,37,wine_bars
gV9lrbWr1CE1Jl0E58UO2g,Minami,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",662.7334422697734,49.2752733,-123.1207029,37,japanese
8-l4x9EYK6JAbMycfrDU3Q,JINYA Ramen Bar - Vancouver,3.8,"[{'alias': 'ramen', 'title': 'Ramen'}]",502.6155808306032,49.28033,-123.117848,37,ramen
QmkGDL-8zexdKV3Xcn8ZYg,OEB Breakfast Co. - Yaletown,4.3,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",892.6788498946298,49.27348,-123.119278,37,breakfast_brunch
OHMv-_cc0kmRCWV3kM44Bg,Kosoo,4.3,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",498.26675677211233,49.28494,-123.12592,37,korean
K1nbiOrySlw_-XG-3NmErQ,Manoush'eh,4.8,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",443.76366005284075,49.27667072314417,-123.12570086148996,37,lebanese
_Trgsl8TD-Mmt2Sn6Di1vQ,The Keg Steakhouse + Bar,4.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",601.94739658693,49.28602851408301,-123.12446573128037,37,steak
jKO4Og6ucdX2-YCTKQVYjg,Cactus Club Cafe,4.2,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",1102.669308777355,49.2895176422553,-123.1181077748714,37,newcanadian
iMtUsHOqitE6Aau59K_XRg,Sushi Jin,4.6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",268.5074479447666,49.2795794102629,-123.123817518353,39,japanese
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,4.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",163.5893677482854,49.28031,-123.12467,39,japanese
w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,4.2,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bistros', 'title': 'Bistros'}]",16.40575730806624,49.27968,-123.12763,39,comfortfood
WAoOGyNniFmpksKjPysagQ,Fat Mao Noodles,4.4,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'thai', 'title': 'Thai'}]",50.88595073673255,49.27982129999999,-123.1267997,39,noodles
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,4.2,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bars', 'title': 'Bars'}]",231.9912060205593,49.2808844,-123.1246278,39,japanese
PPAT6YnBJaJ0B3TpaPN-VQ,Haraheri,3.6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",161.0738425687182,49.280074,-123.125225,39,japanese
AEyYLMPjnFWybOmD81pufg,The Mexican Antojitos Y Cantina,4.3,"[{'alias': 'mexican', 'title': 'Mexican'}]",280.91551622673825,49.2787726,-123.1240268,39,mexican
GSg5v3ZJxmMPrlAXqat8tA,Le Crocodile Restaurant,4.3,"[{'alias': 'french', 'title': 'French'}]",332.9355646056117,49.2825393,-123.1252052,39,french
gt1BSfVFvzI-qHdJ3LUZug,Blue Water Cafe,4.4,"[{'alias': 'seafood', 'title': 'Seafood'}]",618.9439362060627,49.2761945,-123.1209935,39,seafood
A8ab1QjPyC10m9NAKQkliA,Fritz European Fry House,4.2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}, {'alias': 'modern_european', 'title': 'Modern European'}]",298.31044650650733,49.2772045,-123.1265253,39,hotdogs
Q2FYU9vFPEoOEMAeNP4enQ,Banana Leaf,3.6,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",188.30599001848375,49.28001,-123.13009,39,malaysian
8JZ0c6hYsmzr4d-89hEuwQ,The Pawn Shop YVR,4.2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",257.1023010720573,49.2781054,-123.1252051,39,desserts
NdEPf2Ls5Ql3_nkwjqKvXA,The Flying Pig,4.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",672.6547122514394,49.27501,-123.122,39,newcanadian
2cXOMeyBCx4JFgs5-CJQdQ,Joe Fortes Seafood & Chop House,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",590.0948430720416,49.28493,-123.12473,39,seafood
4WMFY6wWQNO3OsL5ykwGCQ,Sushi Mugen,4.1,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'salad', 'title': 'Salad'}]",151.76491165009614,49.2786508,-123.1282232,39,sushi
2rME5YVpz8HlUXmEXuR-ew,The Templeton,3.8,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",263.64447432970263,49.278481,-123.12461074049284,39,breakfast_brunch
htvl5L_V-zKN0UvUgP60PQ,Robba da Matti,4.2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",699.5503823348733,49.2753397,-123.1208967,39,italian
wHTXCWVsx2PYPT21JV-HeQ,Lupo,4.3,"[{'alias': 'italian', 'title': 'Italian'}]",762.2333152089388,49.27823,-123.1174,39,italian
DJplkq9x17wm2V4vIT4brg,Boulevard,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'lounges', 'title': 'Lounges'}]",404.39351040062604,49.2827182,-123.123884,39,seafood
S-wgeQmV5v4g4wti05zUlQ,Tendon Kohaku,4.3,"[{'alias': 'japanese', 'title': 'Japanese'}]",431.1169765045589,49.28107123873706,-123.12179426645872,39,japanese
XFVGGq47_5mUM9QQsRO8nA,Guu Original Thurlow,4.1,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",470.1769813174653,49.2839786648396,-123.125567978574,39,japanese
o5YLdmUogknjtDzUBv5Smw,Tom Sushi,4.7,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",421.4836392978013,49.2815608,-123.1327476,39,sushi
K1nbiOrySlw_-XG-3NmErQ,Manoush'eh,4.8,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",385.4990625102087,49.27667072314417,-123.12570086148996,39,lebanese
nV-MkqGnkH1fyxuVCs5Jpw,JOEY Burrard,4.1,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}]",429.37058153336045,49.28259066168153,-123.12317650349448,39,newcanadian
kDZTaeUaf78Jd25ktX8a8g,Number E Food,4.8,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",367.87700725738995,49.277569151917,-123.131018212403,39,sandwiches
RckRmOcX7OtMUDC40Cz3lg,Hello Nori ,4.5,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",637.0082675085085,49.28559747478766,-123.1261163,39,japanese
Tty7XQtzwMMIOp9YuWUABg,Relish Gastropub and Bar,3.4,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",161.0738425687182,49.2802714,-123.1248883,39,gastropubs
BUFt4lRzuOWUmqHBtv7AmQ,Zefferelli's,4.2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",575.2550918594922,49.28504,-123.1261,39,italian
4AwQC6EJCChfhKV6jTYhkw,Burger Crush,4.3,"[{'alias': 'burgers', 'title': 'Burgers'}]",288.98289574437246,49.27977707759172,-123.12350184856516,39,burgers
Ufhxnrt_OJu4jHfVTP3aRQ,Fanny Bay Oyster Bar & Shellfish Market,4.4,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",981.228596399652,49.2787525,-123.1138689,39,seafood
pdpIttgbYMkQ22_sjcaXLw,The Refinery,3.9,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",259.3858218802836,49.2781499,-123.12529,39,wine_bars
w500WhXnoJBBNSiYSXpKYA,C|Prime Restaurant,3.5,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",107.74907891635104,49.280921,-123.127147,39,italian
t-soDjOlN6XkySHBdhRkKA,Forage,4.1,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",797.1346754249814,49.28707,-123.12925,39,newcanadian
xYDUAD4JGLVnQUB2i8njBA,Rodney's Oyster House,4.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",696.6896792389612,49.274326,-123.123131,39,seafood
V4PAaxKRgSE1-BvFLs9gKQ,Gurkha Himalayan Kitchen,4.1,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",360.93513766884,49.2811737,-123.1321411,39,himalayan
lQuQy5a4wk0WL7WpP2hwyQ,Maxine's Cafe & Bar,4.2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",357.71388125000993,49.27807,-123.13131,39,bars
MczQsDyO6htU-KW8sCbqQA,Giardino,3.9,"[{'alias': 'italian', 'title': 'Italian'}]",378.9683964049937,49.276991,-123.1301021,39,italian
67zb4FcsSKuRMJG3x8qEqQ,Cazba,3.4,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",275.3195894420968,49.2806129,-123.1312714,39,persian
2vXKCM4qvVhCiYuCjOSMEw,Bacchus Restaurant & Lounge,4.1,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",434.7084586057259,49.28232,-123.12281,39,lounges
0BvstbA_zaIfe6fwtMm-Ow,CinCin Ristorante + Bar,4.1,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",607.5282671609547,49.28516,-123.1263,39,italian
LCQNNtLbY7Sa5zQI4nZPfg,Hy's Steakhouse & Cocktail Bar,4.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",790.0103780112138,49.28468,-123.11927,39,steak
OjFTZvQUksuI_MF2N2BSZg,Honeybrew,4.1,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",241.01571536124362,49.27787,-123.12652,39,bistros
